timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686050352011,393,Escolher Origem e Destino,200,OK,Usuários Carga 1-220,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,373,0,0
1686050352116,294,Acessar Site,200,OK,Usuários Carga 1-22,text,true,,4757,119,250,250,https://www.blazedemo.com/,285,0,0
1686050351949,463,Escolher Origem e Destino,200,OK,Usuários Carga 1-68,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,443,0,0
1686050351894,525,Escolher o Voo,200,OK,Usuários Carga 1-170,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,513,0,0
1686050351892,529,Escolher Origem e Destino,200,OK,Usuários Carga 1-96,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,509,0,0
1686050350147,2275,Acessar Site,200,OK,Usuários Carga 1-121,text,false,"The operation lasted too long: It took 2.275 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,250,250,https://www.blazedemo.com/,2263,0,156
1686050351791,631,Confirmar Reserva,200,OK,Usuários Carga 1-138,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,619,0,0
1686050351984,440,Escolher o Voo,200,OK,Usuários Carga 1-52,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,428,0,0
1686050350824,1606,Escolher o Voo,200,OK,Usuários Carga 1-97,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,1595,0,0
1686050352023,411,Escolher o Voo,200,OK,Usuários Carga 1-71,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,399,0,0
1686050352160,274,Escolher o Voo,200,OK,Usuários Carga 1-226,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,264,0,0
1686050352130,308,Acessar Site,200,OK,Usuários Carga 1-149,text,true,,4757,119,250,250,https://www.blazedemo.com/,296,0,0
1686050352055,387,Acessar Site,200,OK,Usuários Carga 1-69,text,true,,4757,119,250,250,https://www.blazedemo.com/,373,0,0
1686050350676,1771,Acessar Site,200,OK,Usuários Carga 1-165,text,true,,4757,119,250,250,https://www.blazedemo.com/,1758,0,151
1686050351903,544,Escolher o Voo,200,OK,Usuários Carga 1-109,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,531,0,0
1686050350716,1731,Acessar Site,200,OK,Usuários Carga 1-37,text,true,,4757,119,250,250,https://www.blazedemo.com/,1720,0,0
1686050351840,610,Escolher Origem e Destino,200,OK,Usuários Carga 1-216,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,590,0,0
1686050351922,528,Escolher o Voo,200,OK,Usuários Carga 1-213,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,512,0,0
1686050352057,393,Escolher o Voo,200,OK,Usuários Carga 1-105,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,381,0,0
1686050350843,1611,Escolher Origem e Destino,200,OK,Usuários Carga 1-49,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,1591,0,0
1686050351990,466,Confirmar Reserva,200,OK,Usuários Carga 1-123,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,454,0,0
1686050352047,411,Escolher o Voo,200,OK,Usuários Carga 1-160,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,398,0,0
1686050351995,467,Escolher o Voo,200,OK,Usuários Carga 1-205,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,455,0,0
1686050351849,615,Escolher Origem e Destino,200,OK,Usuários Carga 1-206,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,596,0,0
1686050352005,459,Acessar Site,200,OK,Usuários Carga 1-110,text,true,,4757,119,250,250,https://www.blazedemo.com/,447,0,0
1686050351855,609,Escolher o Voo,200,OK,Usuários Carga 1-212,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,597,0,0
1686050352100,366,Acessar Site,200,OK,Usuários Carga 1-175,text,true,,4757,119,250,250,https://www.blazedemo.com/,354,0,0
1686050352167,301,Confirmar Reserva,200,OK,Usuários Carga 1-158,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,289,0,0
1686050352310,160,Acessar Site,429,Too Many Requests,Usuários Carga 1-150,text,false,,212,119,250,250,https://www.blazedemo.com/,160,0,0
1686050352310,160,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-217,text,false,,212,267,250,250,https://www.blazedemo.com/purchase.php,160,0,0
1686050352198,274,Escolher o Voo,200,OK,Usuários Carga 1-208,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,262,0,0
1686050351949,527,Confirmar Reserva,200,OK,Usuários Carga 1-183,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,515,0,0
1686050351963,513,Acessar Site,200,OK,Usuários Carga 1-157,text,true,,4757,119,250,250,https://www.blazedemo.com/,501,0,0
1686050352070,412,Confirmar Reserva,200,OK,Usuários Carga 1-99,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,400,0,0
1686050352072,415,Escolher Origem e Destino,200,OK,Usuários Carga 1-229,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,396,0,0
1686050352189,300,Escolher o Voo,200,OK,Usuários Carga 1-224,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,288,0,0
1686050352042,452,Acessar Site,200,OK,Usuários Carga 1-58,text,true,,4757,119,250,250,https://www.blazedemo.com/,440,0,0
1686050352084,417,Escolher Origem e Destino,200,OK,Usuários Carga 1-231,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,396,0,0
1686050352221,280,Escolher o Voo,200,OK,Usuários Carga 1-225,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,266,0,0
1686050352341,162,Confirmar Reserva,429,Too Many Requests,Usuários Carga 1-174,text,false,,212,376,250,250,https://www.blazedemo.com/confirmation.php,162,0,0
1686050351372,1134,Confirmar Reserva,200,OK,Usuários Carga 1-102,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,1122,0,0
1686050352223,284,Escolher o Voo,200,OK,Usuários Carga 1-62,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,271,0,0
1686050352349,161,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-201,text,false,,212,267,250,250,https://www.blazedemo.com/purchase.php,161,0,0
1686050351909,609,Escolher Origem e Destino,200,OK,Usuários Carga 1-60,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,590,0,0
1686050352193,331,Escolher o Voo,200,OK,Usuários Carga 1-232,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,318,0,0
1686050352166,360,Escolher o Voo,200,OK,Usuários Carga 1-127,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,347,0,0
1686050352373,159,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-233,text,false,,212,267,250,250,https://www.blazedemo.com/purchase.php,159,0,0
1686050352115,421,Confirmar Reserva,200,OK,Usuários Carga 1-198,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,411,0,0
1686050352121,417,Escolher Origem e Destino,200,OK,Usuários Carga 1-29,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,397,0,0
1686050352169,371,Escolher Origem e Destino,200,OK,Usuários Carga 1-47,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,351,0,0
1686050351995,545,Confirmar Reserva,200,OK,Usuários Carga 1-200,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,533,0,0
1686050352176,364,Acessar Site,200,OK,Usuários Carga 1-125,text,true,,4757,119,250,250,https://www.blazedemo.com/,352,0,0
1686050352382,158,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-234,text,false,,212,267,250,250,https://www.blazedemo.com/purchase.php,158,0,0
1686050352100,446,Escolher o Voo,200,OK,Usuários Carga 1-23,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,434,0,0
1686050352388,160,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-80,text,false,,212,267,250,250,https://www.blazedemo.com/purchase.php,160,0,0
1686050352115,436,Acessar Site,200,OK,Usuários Carga 1-130,text,true,,4757,119,250,250,https://www.blazedemo.com/,423,0,0
1686050352112,448,Escolher Origem e Destino,200,OK,Usuários Carga 1-241,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,429,0,0
1686050352164,397,Acessar Site,200,OK,Usuários Carga 1-178,text,true,,4757,119,250,250,https://www.blazedemo.com/,384,0,0
1686050352404,157,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-220,text,false,,212,267,250,250,https://www.blazedemo.com/purchase.php,157,0,0
1686050352157,408,Escolher Origem e Destino,200,OK,Usuários Carga 1-106,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,389,0,0
1686050352310,259,Escolher o Voo,200,OK,Usuários Carga 1-235,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,247,0,0
1686050352078,493,Acessar Site,200,OK,Usuários Carga 1-89,text,true,,4757,119,250,250,https://www.blazedemo.com/,481,0,0
1686050352181,391,Escolher Origem e Destino,200,OK,Usuários Carga 1-36,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,373,0,0
1686050352214,362,Escolher Origem e Destino,200,OK,Usuários Carga 1-86,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,341,0,0
1686050352310,266,Confirmar Reserva,200,OK,Usuários Carga 1-18,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,255,0,0
1686050352424,156,Confirmar Reserva,429,Too Many Requests,Usuários Carga 1-52,text,false,,212,376,250,250,https://www.blazedemo.com/confirmation.php,156,0,0
1686050352026,558,Acessar Site,200,OK,Usuários Carga 1-112,text,true,,4757,119,250,250,https://www.blazedemo.com/,545,0,0
1686050351381,1207,Acessar Site,200,OK,Usuários Carga 1-34,text,true,,4757,119,250,250,https://www.blazedemo.com/,1195,0,0
1686050352195,395,Confirmar Reserva,200,OK,Usuários Carga 1-13,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,383,0,0
1686050352027,563,Escolher Origem e Destino,200,OK,Usuários Carga 1-11,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,543,0,0
1686050352438,161,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-149,text,false,,212,214,250,250,https://www.blazedemo.com/reserve.php,161,0,0
1686050352150,449,Confirmar Reserva,200,OK,Usuários Carga 1-2,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,436,0,0
1686050352310,296,Escolher Origem e Destino,200,OK,Usuários Carga 1-246,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,276,0,0
1686050352218,390,Confirmar Reserva,200,OK,Usuários Carga 1-5,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,378,0,0
1686050351517,1091,Escolher o Voo,200,OK,Usuários Carga 1-135,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,1079,0,0
1686050352447,161,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-165,text,false,,212,214,250,250,https://www.blazedemo.com/reserve.php,161,0,0
1686050352353,255,Escolher o Voo,200,OK,Usuários Carga 1-94,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,243,0,0
1686050350244,2371,Acessar Site,200,OK,Usuários Carga 1-129,text,false,"The operation lasted too long: It took 2.371 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,250,250,https://www.blazedemo.com/,2361,0,163
1686050351420,1195,Confirmar Reserva,200,OK,Usuários Carga 1-73,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,1183,0,0
1686050352117,498,Escolher Origem e Destino,200,OK,Usuários Carga 1-33,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,479,0,0
1686050352242,387,Confirmar Reserva,200,OK,Usuários Carga 1-26,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,375,0,0
1686050352365,264,Acessar Site,200,OK,Usuários Carga 1-14,text,true,,4757,119,250,250,https://www.blazedemo.com/,252,0,0
1686050350871,1760,Escolher o Voo,200,OK,Usuários Carga 1-131,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,1748,0,0
1686050352169,463,Acessar Site,200,OK,Usuários Carga 1-45,text,true,,4757,119,250,250,https://www.blazedemo.com/,450,0,0
1686050352310,324,Acessar Site,200,OK,Usuários Carga 1-145,text,true,,4757,119,250,250,https://www.blazedemo.com/,314,0,0
1686050350778,1856,Confirmar Reserva,200,OK,Usuários Carga 1-55,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,1844,0,0
1686050352366,274,Confirmar Reserva,200,OK,Usuários Carga 1-190,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,261,0,0
1686050351521,1119,Acessar Site,200,OK,Usuários Carga 1-59,text,true,,4757,119,250,250,https://www.blazedemo.com/,1106,0,0
1686050352314,328,Escolher Origem e Destino,200,OK,Usuários Carga 1-3,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,308,0,0
1686050352329,313,Escolher Origem e Destino,200,OK,Usuários Carga 1-249,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,293,0,0
1686050352375,269,Acessar Site,200,OK,Usuários Carga 1-199,text,true,,4757,119,250,250,https://www.blazedemo.com/,256,0,0
1686050352310,334,Confirmar Reserva,200,OK,Usuários Carga 1-92,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,321,0,0
1686050351558,1091,Escolher Origem e Destino,200,OK,Usuários Carga 1-203,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,1071,0,0
1686050352310,346,Acessar Site,200,OK,Usuários Carga 1-114,text,true,,4757,119,250,250,https://www.blazedemo.com/,334,0,0
1686050352382,276,Confirmar Reserva,200,OK,Usuários Carga 1-195,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,264,0,0
1686050352401,257,Confirmar Reserva,200,OK,Usuários Carga 1-61,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,245,0,0
1686050352242,416,Escolher o Voo,200,OK,Usuários Carga 1-219,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,404,0,0
1686050352501,159,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-231,text,false,,212,267,250,250,https://www.blazedemo.com/purchase.php,159,0,0
1686050352343,319,Escolher Origem e Destino,200,OK,Usuários Carga 1-7,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,299,0,0
1686050352507,157,Acessar Site,429,Too Many Requests,Usuários Carga 1-102,text,false,,212,119,250,250,https://www.blazedemo.com/,157,0,0
1686050352124,542,Confirmar Reserva,200,OK,Usuários Carga 1-17,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,529,0,0
1686050352251,423,Escolher o Voo,200,OK,Usuários Carga 1-82,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,411,0,0
1686050352151,525,Escolher Origem e Destino,200,OK,Usuários Carga 1-238,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,505,0,0
1686050352518,161,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-60,text,false,,212,267,250,250,https://www.blazedemo.com/purchase.php,161,0,0
1686050352324,356,Acessar Site,200,OK,Usuários Carga 1-44,text,true,,4757,119,250,250,https://www.blazedemo.com/,344,0,0
1686050352125,555,Confirmar Reserva,200,OK,Usuários Carga 1-184,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,547,0,0
1686050352149,538,Escolher Origem e Destino,200,OK,Usuários Carga 1-119,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,521,0,0
1686050352532,157,Confirmar Reserva,429,Too Many Requests,Usuários Carga 1-233,text,false,,212,376,250,250,https://www.blazedemo.com/confirmation.php,157,0,0
1686050352257,433,Acessar Site,200,OK,Usuários Carga 1-144,text,true,,4757,119,250,250,https://www.blazedemo.com/,422,0,0
1686050351444,1263,Escolher o Voo,200,OK,Usuários Carga 1-1,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,1250,0,0
1686050352310,400,Confirmar Reserva,200,OK,Usuários Carga 1-159,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,387,0,0
1686050352382,360,Acessar Site,200,OK,Usuários Carga 1-156,text,true,,4757,119,250,250,https://www.blazedemo.com/,322,0,0
1686050352401,342,Acessar Site,200,OK,Usuários Carga 1-66,text,true,,4757,119,250,250,https://www.blazedemo.com/,305,0,0
1686050352310,433,Escolher Origem e Destino,200,OK,Usuários Carga 1-191,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,431,0,0
1686050352347,396,Escolher o Voo,200,OK,Usuários Carga 1-204,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,396,0,0
1686050352314,429,Confirmar Reserva,200,OK,Usuários Carga 1-167,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,428,0,0
1686050352421,323,Escolher o Voo,200,OK,Usuários Carga 1-96,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,322,0,0
1686050352477,268,Escolher Origem e Destino,200,OK,Usuários Carga 1-157,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,266,0,0
1686050352357,392,Acessar Site,200,OK,Usuários Carga 1-166,text,true,,4757,119,250,250,https://www.blazedemo.com/,386,0,0
1686050352363,386,Confirmar Reserva,200,OK,Usuários Carga 1-210,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,380,0,0
1686050352468,283,Acessar Site,200,OK,Usuários Carga 1-158,text,true,,4757,119,250,250,https://www.blazedemo.com/,275,0,0
1686050352171,583,Escolher o Voo,200,OK,Usuários Carga 1-207,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,573,0,0
1686050352470,287,Escolher Origem e Destino,200,OK,Usuários Carga 1-150,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,273,0,0
1686050352310,450,Confirmar Reserva,200,OK,Usuários Carga 1-148,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,439,0,0
1686050352464,297,Escolher o Voo,200,OK,Usuários Carga 1-206,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,285,0,0
1686050352489,276,Confirmar Reserva,200,OK,Usuários Carga 1-224,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,265,0,0
1686050350492,2273,Confirmar Reserva,200,OK,Usuários Carga 1-8,text,false,"The operation lasted too long: It took 2.273 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,250,250,https://www.blazedemo.com/confirmation.php,2262,0,0
1686050352632,157,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-45,text,false,,212,214,250,250,https://www.blazedemo.com/reserve.php,157,0,0
1686050352185,595,Escolher o Voo,200,OK,Usuários Carga 1-111,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,582,0,0
1686050352309,469,Escolher Origem e Destino,200,OK,Usuários Carga 1-77,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,448,0,0
1686050352198,578,Escolher o Voo,200,OK,Usuários Carga 1-222,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,565,0,0
1686050352464,311,Escolher Origem e Destino,200,OK,Usuários Carga 1-110,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,291,0,0
1686050352218,557,Acessar Site,200,OK,Usuários Carga 1-10,text,true,,4757,119,250,250,https://www.blazedemo.com/,545,0,0
1686050352357,416,Acessar Site,200,OK,Usuários Carga 1-41,text,true,,4757,119,250,250,https://www.blazedemo.com/,403,0,0
1686050352422,347,Acessar Site,200,OK,Usuários Carga 1-138,text,true,,4757,119,250,250,https://www.blazedemo.com/,335,0,0
1686050352217,550,Acessar Site,200,OK,Usuários Carga 1-161,text,true,,4757,119,250,250,https://www.blazedemo.com/,537,0,0
1686050351441,1352,Escolher o Voo,200,OK,Usuários Carga 1-151,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,1339,0,0
1686050352503,290,Acessar Site,200,OK,Usuários Carga 1-174,text,true,,4757,119,250,250,https://www.blazedemo.com/,278,0,0
1686050352310,485,Confirmar Reserva,200,OK,Usuários Carga 1-12,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,473,0,0
1686050352410,385,Escolher Origem e Destino,200,OK,Usuários Carga 1-22,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,363,0,0
1686050352310,485,Escolher o Voo,200,OK,Usuários Carga 1-113,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,473,0,0
1686050352507,296,Confirmar Reserva,200,OK,Usuários Carga 1-62,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,284,0,0
1686050351609,1199,Acessar Site,200,OK,Usuários Carga 1-108,text,true,,4757,119,250,250,https://www.blazedemo.com/,1186,0,0
1686050352386,426,Acessar Site,200,OK,Usuários Carga 1-141,text,true,,4757,119,250,250,https://www.blazedemo.com/,414,0,0
1686050352660,157,Confirmar Reserva,429,Too Many Requests,Usuários Carga 1-231,text,false,,212,376,250,250,https://www.blazedemo.com/confirmation.php,157,0,0
1686050352392,425,Escolher o Voo,200,OK,Usuários Carga 1-136,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,412,0,0
1686050352526,297,Confirmar Reserva,200,OK,Usuários Carga 1-127,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,285,0,0
1686050352402,432,Acessar Site,200,OK,Usuários Carga 1-90,text,true,,4757,119,250,250,https://www.blazedemo.com/,421,0,0
1686050352569,267,Confirmar Reserva,200,OK,Usuários Carga 1-235,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,254,0,0
1686050352359,477,Escolher Origem e Destino,200,OK,Usuários Carga 1-139,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,458,0,0
1686050352540,298,Confirmar Reserva,200,OK,Usuários Carga 1-234,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,287,0,0
1686050352576,264,Acessar Site,200,OK,Usuários Carga 1-18,text,true,,4757,119,250,250,https://www.blazedemo.com/,251,0,0
1686050352447,394,Confirmar Reserva,200,OK,Usuários Carga 1-109,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,382,0,0
1686050352524,318,Confirmar Reserva,200,OK,Usuários Carga 1-232,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,305,0,0
1686050352472,370,Confirmar Reserva,200,OK,Usuários Carga 1-208,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,358,0,0
1686050351640,1207,Escolher Origem e Destino,200,OK,Usuários Carga 1-79,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,1187,0,0
1686050352561,288,Confirmar Reserva,200,OK,Usuários Carga 1-220,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,277,0,0
1686050352540,312,Escolher o Voo,200,OK,Usuários Carga 1-47,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,296,0,0
1686050352450,407,Escolher o Voo,200,OK,Usuários Carga 1-216,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,394,0,0
1686050352422,440,Escolher Origem e Destino,200,OK,Usuários Carga 1-121,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,420,0,0
1686050352707,157,Confirmar Reserva,429,Too Many Requests,Usuários Carga 1-1,text,false,,212,376,250,250,https://www.blazedemo.com/confirmation.php,157,0,0
1686050352447,423,Escolher Origem e Destino,200,OK,Usuários Carga 1-37,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,403,0,0
1686050352609,261,Escolher o Voo,200,OK,Usuários Carga 1-165,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,248,0,0
1686050352561,316,Escolher o Voo,200,OK,Usuários Carga 1-241,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,305,0,0
1686050352615,262,Acessar Site,200,OK,Usuários Carga 1-73,text,true,,4757,119,250,250,https://www.blazedemo.com/,249,0,0
1686050352310,569,Confirmar Reserva,200,OK,Usuários Carga 1-32,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,559,0,0
1686050351349,1535,Acessar Site,200,OK,Usuários Carga 1-221,text,true,,4757,119,250,250,https://www.blazedemo.com/,1523,0,153
1686050352442,448,Escolher Origem e Destino,200,OK,Usuários Carga 1-69,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,430,0,0
1686050352458,438,Confirmar Reserva,200,OK,Usuários Carga 1-160,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,426,0,0
1686050352640,262,Acessar Site,200,OK,Usuários Carga 1-190,text,true,,4757,119,250,250,https://www.blazedemo.com/,248,0,0
1686050352470,434,Confirmar Reserva,200,OK,Usuários Carga 1-217,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,424,0,0
1686050352482,426,Acessar Site,200,OK,Usuários Carga 1-99,text,true,,4757,119,250,250,https://www.blazedemo.com/,414,0,0
1686050352456,453,Acessar Site,200,OK,Usuários Carga 1-123,text,true,,4757,119,250,250,https://www.blazedemo.com/,443,0,0
1686050352590,323,Acessar Site,200,OK,Usuários Carga 1-13,text,true,,4757,119,250,250,https://www.blazedemo.com/,312,0,0
1686050352609,315,Confirmar Reserva,200,OK,Usuários Carga 1-94,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,302,0,0
1686050352766,159,Acessar Site,429,Too Many Requests,Usuários Carga 1-8,text,false,,212,119,250,250,https://www.blazedemo.com/,159,0,0
1686050352450,477,Confirmar Reserva,200,OK,Usuários Carga 1-213,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,466,0,0
1686050352565,364,Escolher o Voo,200,OK,Usuários Carga 1-106,text,true,,6719,267,250,250,https://www.blazedemo.com/purchase.php,350,0,0
1686050352588,375,Escolher Origem e Destino,200,OK,Usuários Carga 1-34,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,325,0,0
1686050352584,379,Escolher Origem e Destino,200,OK,Usuários Carga 1-112,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,333,0,0
1686050352466,497,Escolher Origem e Destino,200,OK,Usuários Carga 1-175,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,459,0,0
1686050352634,330,Escolher Origem e Destino,200,OK,Usuários Carga 1-145,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,291,0,0
1686050352476,488,Acessar Site,200,OK,Usuários Carga 1-183,text,true,,4757,119,250,250,https://www.blazedemo.com/,486,0,0
1686050352791,172,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-45,text,false,,212,267,250,250,https://www.blazedemo.com/purchase.php,172,0,0
1686050352571,393,Escolher Origem e Destino,200,OK,Usuários Carga 1-89,text,true,,7245,214,250,250,https://www.blazedemo.com/reserve.php,392,0,0
1686050352791,173,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-10,text,false,,212,214,250,250,https://www.blazedemo.com/reserve.php,173,0,0
1686050352546,418,Confirmar Reserva,200,OK,Usuários Carga 1-23,text,true,,5780,376,250,250,https://www.blazedemo.com/confirmation.php,418,0,0
1686050350890,2080,Acessar Site,200,OK,Usuários Carga 1-20,text,false,"The operation lasted too long: It took 2.080 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,250,250,https://www.blazedemo.com/,2073,0,0
1686050352710,263,Acessar Site,200,OK,Usuários Carga 1-159,text,true,,4757,119,250,250,https://www.blazedemo.com/,254,0,0
1686050350826,2147,Acessar Site,200,OK,Usuários Carga 1-65,text,false,"The operation lasted too long: It took 2.147 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,250,250,https://www.blazedemo.com/,2138,0,0
